row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
14403,152F140F,15386,0,"그대들에게는 볼일 없다!
쿠온을 만나게 하여라!!",0,I have no business with the likes of you! Let me see Kuon!,0,"這跟你們無關！
讓余見久遠！"
14404,156BD1E1,15282,0,<35><39><44><44><40><41>…、<38><41>…<38><38><42><42><43><42><35><35>……,0,<35><39><44><44><40><41>... <38><41>...<38><38><42><42><43><42><35><35>...,0,<35><39><44><44><40><41>…、<38><41>…<38><38><42><42><43><42><35><35>……
14405,16662BAA,15066,0,"그럼 분명히 해 두도록 하죠.
당신들의 힘이, 저보다 더 어울리는지 어떤지를요.",0,"Yes, let's settle it here. Prove that you're a more suitable successor, if you can.",0,"那就讓你們認清事實吧。
你們究竟是否比我更有資格，獲得萬能鑰匙。"
14406,16D78D34,15082,0,"진정하시옵소서, 성상이시여.
격정에 휩쓸려 움직이면 빈틈을 찔릴 것입니다.",0,"Try to remain calm, Your Majesty. Getting too emotional can make you careless.",0,"請冷靜，聖上。
太過激動會被敵人趁虛而入的。"
14407,1759EB71,14393,0,"이런, 긴장이 풀려 버렸던 모양입니다.",0,"Whoops, looks like I let my guard down.",0,哎呀，我好像不小心鬆懈了。
14408,177B8986,14424,0,"좋아! 내 승리다!
이걸로 또 한 걸음, 좋은 여자에 가까워지고 말았군!",0,"Yeah, I won! I'm one step closer to being the perfect woman!",0,"好！　是我贏了！
如此一來，又向好女人更進一步了！"
14409,178EEAF6,14492,0,"흠……. 그렇다는 것은,
키마마우의 우두머리를 찾아 쓰러뜨리면 된다는 것이구나.",0,"In that case, we just have to find the leader and take it down, right?",0,"唔……　意思是說，
只要找出奇瑪瑪之首再打倒就行了吧。"
14410,178FE928,14725,0,"놈들에게는 도망칠 곳이 없다,
독 안의 쥐다… 해볼 만해!",0,"They've got nowhere to run, like rats in a trap... We can win this!",0,"那些傢伙無處可逃，
已經是甕中之鱉了……這樣行得通！"
14411,17AD8BDF,14879,0,"이제 슬슬 세금 바칠 때다, 각오해라!",0,All your wrongdoings are about to come back and bite you!,0,這筆賬現在就要跟你算清楚，做好覺悟吧！
14412,17CBECE8,14552,0,!!,0,...!,0,！
14413,181D1489,15364,0,"노스리, 여긴 맡긴다!",0,"Nosuri, can you take care of this for me?",0,鵟，這裡就拜託你了！
14414,183F767E,15225,0,"뭐고…?
정신이 아득해지네……",0,What's going on? My head feels fuzzy...,0,"怎麼回事？
感覺意識漸漸模糊……"
14415,18ACB217,15403,0,"주인님, 호흡 맞춰 주세요.",0,"Let's finish this together, Master.",0,主人，請配合我們。
14416,1900B6A5,14607,0,당연한 것입니다.,0,Naturally.,0,那是當然的。
14417,1914C8C8,14598,0,"음……
그건……",0,Uh... W-Well..,0,"唔……
這……"
14418,195FFCE9,14509,0,그르르르르……!,0,Grrr...!,0,呼嚕嚕嚕……！
14419,19D6B4FC,14913,0,가아아아아아아아아아아앗!,0,Graaaaaah!,0,嗚啊──！
14420,19D7B722,14752,0,"우히히, 덤으로 대장도 내가 가져간데이!",0,"Oh boy, I get to take out a general!",0,嘻嘻嘻，大將也由人家順便收下囉！
14421,1A6AE829,14849,0,"마로로……
그래도 끝내 내 말을 들으려 하지 않는 건가……",0,"Maroro... You're really not going to listen to us, are you?",0,"麻呂呂……
不管怎樣，你都聽不進我們說的話嗎……"
14422,1A850725,14705,0,"후훗…,
누님이라면 그렇게 말씀하실 줄 알고 있었습니다.",0,Heheh... I had a feeling you'd say that.,0,"呵呵……
我就知道大姊你會這麼說。"
14423,1A96673D,14979,0,"길을 열어라!
이는 칙명이다!",0,"Now, stand aside! This is an order from the rightful Mikado!",0,"把路讓開！
此乃聖旨！"
14424,1A9E8887,14353,0,"어디까지나 훈련이지만, 대충 해서는 의미가 없다……
봐주는 건 없다!",0,Of course not. There's no point in training unless we both go all out.,0,"雖然只是訓練，但要是放水就沒意義了……
不必手下留情！"
14425,1A9F8B59,14887,0,드디어 그럴 마음이 생긴 건가…?,0,Finally ready to face me yourself?,0,你總算肯認真起來了嗎……？
14426,1AA765D2,14582,0,"큭…!!
죄송합니다……",0,Ugh...! I'm sorry...,0,"唔……
對不起……"
14427,1B774A05,15339,0,"후훗…,
아직 이 아이들과 있고 싶은 거구나……",0,"Heheh... You want to stay with these kids a little longer, huh...?",0,"呵呵……
你還想和這些孩子待在一起啊……"
14428,1B832AAB,15141,0,슬슬 결판을 내 볼까요.,0,We really should finish this soon.,0,差不多該做個了斷了。
14429,1BA1485C,15112,0,"이 기괴한 괴물…,
타타리와는 다른 건가…?",0,This monster... It doesn't seem like a regular Tatari.,0,"這個異形怪物……
跟祟不同嗎？"
14430,1BBAC7FE,15285,0,(조금만 더면 된다……),0,(Just a little more...),0,（就差一點……）
14431,1BC7EF45,15178,0,"어머, 괜찮으신가요?
저만 상대하고 계셔도…!",0,Are you sure you can afford to only fight me?,0,"哎呀，光顧著對付我，
真的好嗎？"
14432,1C4B3641,15129,0,"우~, 뭔가 이상한 것입니다……",0,Hmm... Something's wrong here.,0,唔～總感覺好奇怪……
14433,1CBF56EF,15319,0,"완전히 깨어나 버리기 전에,
끝장을 내 드리겠어요.",0,"In that case, I'll finish this before you get the chance.",0,"我要在她完全醒來之前，
了結這件事情。"
14434,1CFA90DF,15136,0,봐줄 필요는 없어 보이네요,0,Which means we don't have to hold back!,0,看來不須手下留情。
14435,1D13525D,14843,0,"쿠쨩, 방심하면 안 돼요?",0,"Remember to pay attention to the battle, okay Ku?",0,小久，你不能大意喔？
14436,1D3130AA,14773,0,"아, 아직이다!
이 정도 상처로는……",0,Just a scratch... This isn't enough to defeat me!,0,"還、還沒完！
這點程度的傷……"
14437,1DC55004,14415,0,"우~, 상처 치료를
너무 소홀히 해 버린 것입니다…",0,Nrgh... I neglected to treat my wounds properly...,0,"嗚～我傷口處理得
太馬虎了……"
14438,1DE732F3,14368,0,"오슈토르 님의 분위기……
예전과 비교하면 조금 달라지신 듯한……",0,"Oshtor, something about you seems different than before...",0,"奧修特爾大人給人的感覺……
跟以前相比好像變了一些……"
14439,1E5B6E26,14700,0,"그윽, 가아아아아아아아아아앗!!",0,Urk... Gwaaaaaaaaargh!,0,唔！喝啊啊啊啊啊啊啊啊啊啊啊啊！
14440,1E780F0F,15044,0,여긴 신중하게 전술 지휘를 할 필요가 있겠군……,0,We'll need a proper strategy if we're going to have any chance of winning this...,0,看來這時得慎重進行戰術指揮……
14441,1E790CD1,14594,0,"오랜만이군… 제도 이후인가, 오슈토르 공.",0,"It's been a while, Lord Oshtor. I'm glad you made it out of the capital.",0,許久不見了……自帝都以來都不曾見面吧，奧修特爾大人。
14442,1E8866C4,14986,0,"전언은 취소하겠소……
마로가 직접, 모조리 죽여 버리겠소이다.",0,Let me retract my prior words... Maro requireth no one's aid to send you to an early grave.,0,"那麻呂我就撤回前言……
由麻呂我親自把你們通通殺光吧。"
14443,1E8D6C7F,14969,0,"네놈의 진심을 보여 보거라, 오슈토르!!",0,"But now I want to see your REAL power, Oshtor!",0,讓我看看你的真本事啊，奧修特爾！
14444,1E96E3DD,14797,0,"그, 그런가?
그렇게 말하니 긴장되지 않느냐……",0,I-Is that so? Somehow that only makes me more nervous...,0,"是、是這樣嗎？
被你這麼一說，害得余都緊張起來了……"
14445,1EAF0E88,14955,0,지금부터가 고비네요!,0,"Things have really gotten serious, huh?",0,接下來才是緊要時刻呢！
14446,1EBD4B68,15108,0,길이 열렸다…! 지금이라면!,0,The path's open! Now's our chance!,0,殺出一條路了！　趁現在！
14447,1F206B13,15411,0,"네, 오슈토르 님……",0,"Yes, Sir Oshtor...",0,是，奧修特爾大人……
14448,1F46CC0A,15260,0,"오슈토르에게 다른 적을
절대로 접근시키지 마라!!",0,"We have to keep the other enemies away from Oshtor, no matter what!",0,"那就是絕不讓其他敵人
接近奧修特爾！"
14449,1F7F215F,15101,0,기긱!,0,Skreee!,0,嘰嘰！
14450,1F91CD8D,15353,0,"저희는, 질 수 없어요……!",0,We can't lose this battle...!,0,我們不能輸……！
14451,1FF76A94,15273,0,"흥, 끝까지 포기할 수는 없잖아……",0,Giving up at the final hurdle is hardly my style.,0,呵！直到最後都不能放棄……
14452,20501AC4,14482,0,"네, 네…,
코코포가 지켜 줬어요.",0,Y-Yes... Cocopo protected me from the worst of it.,0,"是、是的……
是可可啵保護了我。"
14453,2051191A,14728,0,오슈토르의 목을 베어라!!,0,Take Oshtor's head!,0,拿下奧修特爾的首級！
14454,20737BED,14873,0,본命이 드디어 등장한 건가?,0,Time for the real star to take the field!,0,看來最強的一批出場了吧？
14455,20871B43,14387,0,"움직이는 저를 맞히다니…,
후훗… 키우루 씨, 실력이 늘었네요.",0,"You actually hit me while I was moving. Heh, you've improved, Kiwru.",0,"竟然能射中移動中的我……
呵呵……奇羽琉殿下，你身手又更好了呢。"
14456,209C94E1,14665,1,"너는 그렇게 생각하지 않느냐,
오슈토르어어어어엇!!",1,"Don't you think so too, Oshtor?!",1,"汝不那麼認為嗎？
奧修特爾！"
14457,20A579B4,14434,0,"큭…,
사정거리 밖에서라니 비겁하군!",0,Tch. Hitting me from that distance is the act of a coward!,0,"可惡……
竟敢從射程外攻擊，太卑鄙了！"
14458,20BEF616,14642,0,루루티에……?,0,Rulutieh...,0,露露緹耶……？
14459,20D8510F,14761,0,"오슈토르 따위, 내 기책 앞에서는 상대도 되지 않는다!",0,Even the great Lord Oshtor is nothing in the face of my strategic brilliance!,0,區區奧修特爾，根本敵不過我的奇策！
14460,212B1FF1,15157,0,워시스 님께서 세우실 새로운 세상을 위하여……,0,All is for Lord Woshis' new world...,0,為了沃西斯大人構築的全新世界……
14461,216ED9C1,15331,0,호로로~♪,0,♪♪♪!,0,咕嚕嚕～<onpu>
14462,21A793B5,14544,0,미카즈치……,0,Mikazuchi...,0,御雷……
14463,21DF7F5F,15291,0,살려… 줘……,0,Help...,0,救救……我……
14464,2204874D,15262,0,<40><43><42><35><35><40><42><41>……,0,<40><43><42><35><35><40><42><41>...,0,<40><43><42><35><35><40><42><41>……
14465,22974324,15266,0,"워시스에게 변화가…?
큭… 이런 때에 오슈토르 공을 도울 수조차 없다니……",0,"Woshis transformed? Urgh, it's so frustrating not to be able to support Oshtor at a time like this...!",0,"沃西斯出現變化了？
唔……這種時候竟沒辦法為奧修特爾大人助陣……"
14466,22F1E43D,15408,0,무네치카…!!,0,Munechika!,0,宗近！
14467,23192561,14570,0,"공주 전하!?
그 모습은…… 어찌하여 이런 곳에……",0,※翻訳不要,0,※翻訳不要
14468,2320C834,14325,0,우기깃!,0,Ooogee!,0,嗚嘰嘰！
14469,233B4796,14681,0,나를 방해하지 마라!!,0,Do not stand in my way!,0,別來攪局！
14470,23CF2738,14945,0,"오라버니…,
어쩐지 즐거워 보이는 것입니다.",0,Big Brother... It looks like you're enjoying this.,0,"兄長……
總感覺看起來很開心。"
14471,23ED45CF,15008,0,"이대로 가면,
점점 증원을 불러 모을 것 같네요……",0,"At this rate, they'll just keep calling in more reinforcements...",0,"再這樣下去，
對方會一直呼叫增援的……"
14472,24609F15,14633,0,"과연, 어느 쪽이 루루티에에게 더 어울린다고 생각하십니까?",0,Try to think about what's really best for Rulutieh in this situation.,0,你究竟認為哪一邊才更適合露露緹耶呢？
14473,248E73C7,14485,0,호로롯!,0,♪♪♪!,0,咕嚕嚕！
14474,2494FFBB,15029,0,끝까지 함께하겠습니다.,0,We'll follow you to the very end.,0,我們會追隨您直至天涯海角。
14475,24B69D4C,14927,0,아직이다아앗!!,0,I'm not done yet!,0,還差得遠呢！
14476,24B79E92,14715,0,꾸물대다간 휩쓸려 버리겠잖아.,0,"Hang around too long, and we'll get washed away.",0,一直拖拖拉拉的會被沖走的喔。
14477,24E8D4DE,14380,0,그래야 죽어라 붙을 맛이 나지!!,0,That's what makes you worth killing!,0,這樣人家打起來才有勁啊！
14478,255F5FCE,15192,0,"정말 당신과 있으면 지루할 틈이 없군요,
오슈토르 씨.",0,"Being around you is certainly never boring, Oshtor.",0,"跟你待在一起真的不會無聊呢，
奧修特爾先生。"
14479,2566B29B,15069,0,저런 사람한테 빼앗기게 둘 수는 없으니까…!,0,We can't allow the key to fall into the hands of someone like that!,0,絕對不能被那種人奪走……！
14480,257D3D39,15356,0,"형님이 돌아오셨으니…,
쿠온 씨는 반드시 구해 내고 말겠어!!",0,"Oshtor is back with us... We'll definitely save you now, Kuon!",0,"兄長大人已經歸來了……
我一定要救出久遠小姐！"
14481,25E83D33,14989,0,"성상이시여, 여기서는 물러나 주십시오.",0,"My liege, perhaps we should retreat.",0,聖上。請您先退下。
14482,261763B5,15295,0,"우히히…! 쿠온 씨,
금방 정신 차리게 해 줄게!!",0,"Don't you worry, Kuon. We'll have you back to your old self in no time!",0,"嘻嘻嘻！　久遠小姐，
人家這就讓你醒過來喔！"
14483,26A7C6F5,15189,0,저희에게도 할 수 있는 일은 분명 있을 거예요…,0,There has to be something we can do to help.,0,我們應該也有自己能做的事……
14484,26C161EC,15146,0,"정말이지, 참으로 끈질긴 분들이네요……",0,These three really are stubborn.,0,真是的，真是群纏人的傢伙……
14485,26E3031B,15215,0,"그, 그럴 수가…,
워시스 님…… 부디 용서…해 주십시오……",0,I... lost? Lord Woshis... Forgive me...,0,"怎、怎麼會……
沃西斯大人……請……原諒……"
14486,27DCC3C0,14445,0,"으, 음, 살살 부탁하마.",0,Y-Yeah. I think so too.,0,唔、唔嗯，還請你手下留情。
14487,27FEA137,14336,0,"뭐, 상관없나……",0,"Well, so be it.",0,算了……
14488,27FFA2E9,14869,0,"큭…! 이만한 병력이 있어도 이길 수 없다니……
마로로 님, 죄송합니다……",0,"Urk...! Even with our superior numbers, we couldn't win... I'm sorry, Lord Maroro...!",0,"唔……　都有這麼多兵力了，還是贏不了嗎……
麻呂呂大人，實在萬分抱歉……"
14489,280BF851,15316,0,"신기한 힘이군……
하지만… 이 힘이라면
쿠온을 구할 수 있을 것 같군.",0,I don't quite understand what this power is... But I think I can use it to save you.,0,"真是不可思議的力量……
但……只要有這份力量，
應該就救得了久遠。"
14490,284F3DBF,15337,0,"이 감각, 마음에 듭니다.",0,This doesn't feel half bad.,0,我喜歡這種感覺呢。
14491,28983C38,15235,0,"형님을 받드는 것, 그것이야말로
제 역할이니까요…!",0,"As your sworn brother, it's my job to support you!",0,"因為扶持兄長大人，
正是我的職責啊……！"
14492,29539C4D,15016,0,"마로로, 그만두는 것입니다… 오라버니의 말을 듣는 것입니다!",0,"Stop this, Maroro... Please, just listen to Oshtor!",0,麻呂呂，快住手……快聽兄長說的話啊！
14493,296A7118,14834,0,언니……,0,Dear sister...,0,姊姊大人……
14494,2971FEBA,14998,0,성가셔.,0,Complications.,0,棘手。
14495,2.99E+18,14708,0,"계속 여기 있으면 위험해……
어서 강가로 올라가야 해……",0,We can't afford to hang around. We have to make our way across.,0,"在這裡久留很不妙……
得早點上岸才行……"
14496,29A7FCE3,14587,0,"두 번째 놈이 있을 줄이야…,
이건 예상 밖이었군……",0,I definitely wasn't expecting a second one to show up...,0,"沒想到還有第二隻……
真是出乎意料……"
14497,2A1BA036,14406,0,"키우냥~?
그런 데서 숨어 있으면 인기 없데이?",0,"Oh, Kiwiii...! You're not going to get any girls moping like that, y'know.",0,"小奇羽琉～
這種程度就垂頭喪氣，是不會受歡迎的喔？"
14498,2A39C2C1,14374,0,"아야야?
키우냥, 클라린에 찔려 버렸데이?",0,"Oho? What's the matter Kiwi, you get stung by Kurarin or something?",0,"哎呀呀？
小奇羽琉的箭，射中克拉琳啦？"
14499,2ACDA26F,14857,0,다음에서 다음으로 끝이 없잖아…,0,They just keep coming... These guys are relentless.,0,一個接著一個沒完沒了……
14500,2AEEC346,14528,0,"코코포, 진정해……
무섭지 않아, 무섭지 않아…… 알겠지?",0,"C-Calm down, Cocopo. Don't be scared, I'm with you.",0,"可可啵，冷靜點……
不可怕喔、不可怕喔……好嗎？"
14501,2AEFC098,14768,0,"누님… 여러분…,
방심한 탓에 당해 버렸습니다……",0,"My apologies, everyone, dear sister... I was careless...",0,"大姊……大家……
我太大意了……"
14502,2B43C42A,15418,0,"소생의 가면을 써도
이 저주는 다 막아 내지 못하는가….
틈을 노려 근원을 쳐야 한다.",0,"Even with my akuruka, I can't block out the curse completely... We need to find the source and stop it, quick.",0,"即使有在下的假面，
依然無法防下這個詛咒嗎……
得看準破綻、剷除根源才行。"
14503,2BB7A484,15094,0,"오슈토르, 저건 어머님의 소중한 추억이야…,
헛되이해 주지 않았으면 하겠네……",0,"Oshtor, my mother considered that a precious memento... Please don't let it go to waste.",0,"奧修特爾，那是母親重要的回憶……
希望你別讓那個白費才好……"
14504,2BD00043,15350,0,"그렇다면 그 힘,
보여 보거라!!",0,Then you're going to have to prove it! Show me your true power.,0,"那就展現
你們那份力量吧！"
14505,2C181CA9,15323,0,"쿠온 씨, 기다려 주세요…!
반드시 구하겠습니다!",0,"Stay strong just a little longer, Kuon! We're going to save you!",0,"久遠小姐，請再等一下吧！
我們一定會救你的！"
14506,2C5DDA99,15161,0,아직부터가 시작입니다……,0,We're just getting started...,0,還沒完呢……
14507,2C7FB86E,15070,0,"오슈토르, 너무 한심한 모습을 보이지 마라.
그러지 않으면… 여기서 모조리 끝장내 주겠다!",0,"You'd better not fall behind, Oshtor. I just might end up killing you by accident if you do!",0,"奧修特爾，別再暴露醜態了。
否則……我會就此替你做個了斷！"
14508,2CA8B9E9,15167,0,우선은 다른 적들을 막는 것이 급선무입니다.,0,We should prioritize taking out the other enemies for now.,0,必須先阻止其他的敵人。
14509,2CA9BA37,15348,0,"거짓말이지…,
쿠쨩……",0,It can't be... Ku...,0,"騙人的吧……
小久……"
14510,2D4078B5,14348,0,통하지 않는 것입니다!!,0,You'll never defeat me like that!,0,簡直不痛不癢！
14511,2D417B6B,14893,0,"우히히, 드디어 마음껏 날뛸 수 있겠네!",0,"Oh boy, now I really get to cut loose!",0,嘻嘻嘻，看來總算能大鬧一場啦！
14512,2D967AEC,14817,0,"큭큭큭…, 그런 걱정은 할 필요 없다.
금방 편하게 해 주겠다!",0,Heheh... Don't worry about that. I'm about to end it all right here!,0,"呵呵呵……不必擔憂此事。
我這就讓你解脫！"
14513,2DC8337E,14578,0,맡겨 줬으면 좋겠네…!,0,Leave this to me!,0,就交給我吧！
14514,2E094710,14754,0,"팔주장 토키후사……
네놈을 여기서 처단하겠다.",0,Pillar General Tokifusa... The hour of your judgement has come.,0,"八柱將時櫻……
在下要就此了結你。"
14515,2EDE4697,14619,0,고맙습니다♪,0,"Aw, thank you.",0,非常感謝<onpu>
14516,2F5020D2,15207,0,방해하지 마라!!,0,Out of my way!,0,別來攪局！
14517,2FC3E4BB,15405,0,"나리, 갈 수 있겠소?",0,"You ready to do this, Boss?",0,老爺，辦得到嗎？
14518,2FE1864C,15281,0,"시간이… 없다……
조금만… 더다, 버텨 다오… 부탁한다……!",0,My time is running out... Just... Just a little more...!,0,"沒……時間了……
就差一點……了，拜託……要撐住……"
14519,30444BD3,15310,0,"쿠쨩……
대체 어떻게 해야……",0,Ku... I don't know what I should do.,0,"小久……
究竟該怎麼做……"
14520,30CD03C6,15290,0,"키우루……
…네, 인 것입니다!",0,Kiwru... Right. Let's do it!,0,"奇羽琉……
……是，沒問題！"
14521,31561830,14501,0,하지만 쓰러뜨리자고 해도 다른 키마마우들에게 둘러싸여 있으니 말이야.,0,Just one problem - there's so many smaller kimamau we can't even get close to it.,0,說是這麼說，但其他的奇瑪瑪都包圍著牠。
14522,3158EA21,15006,0,"아버님의 후계자가 되기 위해,
짐은 이 땅으로 다시 돌아왔다!",0,※翻訳不要,0,※翻訳不要
14523,317A88D6,14943,0,"오슈토르, 혹시 모르니 말해 두겠는데.
다음에 네코네를 울릴 만한 짓을 하면,
가만두지 않겠네.",0,"Oshtor, I'm sure you know this already, but if you make Nekone cry again, there will be consequences.",0,"奧修特爾，以防萬一我先說在前頭。
你要是又做會害貓音哭泣的事情，
我絕不饒你。"
14524,318EE878,14677,0,"여러분, 치료가 필요하시면
말해 주세요♪",0,"Everyone, just let me know if you need healing!",0,"各位，若需要治療，
請儘管說吧<onpu>"
14525,31AC8A8F,14563,0,"(아버님, 지켜봐 주셨으면 하옵니다.
　짐은…… 짐은 이제 누구에게도 지지 않을 것이옵니다.)",0,"(Watch over me, Father. I... I won't lose again. Not to anyone!)",0,"（父親大人，請好好看著。
　余……余再也不會輸給任何人了。）"
14526,3210D65A,14426,0,"키우루, 너무 힘이 들어갔다!
좀 더 어깨의 힘을 빼야,
좋은 남자가 될 수 있다!",0,"Kiwru, you're too stiff! You have to relax your shoulders more, or you'll never be a great man!",0,"奇羽琉，你太緊繃了！
肩膀要是不再放鬆點，
是成不了好男人的！"
14527,3232B4AD,14384,0,"우히히, 루루냥도 생각 이상이네…!",0,"Nice! You're better than I thought, Rulie!",0,嘻嘻嘻，小露露也比人家想像得還厲害嘛！
14528,32A170C4,14417,0,…아투이 씨한테 공격받았기 때문인 것입니다!,0,"If I look shaken up, it's because you attacked me, Atuy!",0,……都是因為被阿圖依小姐你攻擊了啊！
14529,32C6D403,14871,0,"각오해라.
너까지 함께 이 나라, 되찾아 주겠다!",0,"This is it, Maroro. I'm taking you back, along with this country!",0,"做好覺悟吧。
鄙人要連同你一起，奪回這個國家！"
14530,32E4B6F4,14727,0,"건너오는 순간을 베어 버리면 된다!
그것뿐이다!",0,Don't worry if they make it across. We just have to cut them down before they can fight back!,0,"只要在他們過來時砍殺就行了！
僅此而已！"
14531,33DB762F,15336,0,"반드시…,
쿠쨩을 구할 테니까……!",0,We'll get you out of there... I promise!,0,"絕對……
我絕對會救出小久你的！"
14532,3456ACF5,15154,0,"언제까지 멍하니 서 있을 셈입니까?
자, 일어나세요!",0,※翻訳不要,0,※翻訳不要
14533,3474CE02,15125,0,"쿠쨩, 괜찮을까……",0,"Are you going to be all right, Ku?",0,小久，你沒事嗎……
14534,34A2CC5B,15297,0,"쿠온 님을 반드시 데려오겠습니다, 반드시……",0,"We'll get you back, Miss Kuon... I promise.",0,一定要把久遠大人帶回來，一定要……
14535,350EC8E9,14850,0,"흉흉하고, 무서운 얼굴……
전의 화장이 더 나았다고 생각하는데.",0,Your face looks so cruel and twisted... I preferred your makeup the way it was before.,0,"充滿不祥之氣又恐怖的臉……
我覺得之前化的妝比較好呢。"
14536,354A0D07,14899,0,"자, 어찌한 것이오?
아직 마로는 팔팔하오이다.",0,Surely you're not faltering now? My will to war still burneth hot.,0,"好啦，怎麼了？
麻呂我還生龍活虎的喔。"
14537,354B0ED9,14333,0,"하지만 강운도 거기까지다.
오랜 세월 이어진 인연에 종지부를 찍어 주겠습니다!",0,"But your string of good luck ends here. It's time to end our long-standing feud, Oshtor!",0,"但你的好運也到此為止了……
為我們之間長年以來的因緣做個了斷吧！"
14538,359D0C80,14784,0,이상한 것입니다……,0,It's most curious...,0,所以感覺很不可思議……
14539,35FAA847,14360,0,여기서 남자다운 모습을 보여서 네코네 씨에게…!,0,"Today I'll show you what I'm really made of, Nekone...!",0,我要在這裡向貓音小姐展現男子氣概……！
14540,3602317C,14714,0,"제일 먼저 저쪽에 닿으면 적을 독차지다!
힘내라~ 우히힛!!",0,"Heehee, let's do this! First one across gets the enemy all to themselves!",0,"只要率先抵達另一邊就能獨占所有敵人了！
人家會加油的～嘻嘻嘻！"
14541,363BDC29,14497,0,키키키킥!,0,Geegeegee!,0,吱吱吱吱！
14542,3646F492,14660,0,"(이 힘을 계속 쓰면 몸이 버티지 못해……
　그런 말을 하고 있을 상대는 아니지만……)",0,(Using this power gradually eats away at my being... But I can't hold back against an opponent like this.),0,"（一直使用這份力量，身體會撐不住……
　雖然面對這個對手，我也沒有餘力顧慮了……）"
14543,367B4D18,14975,0,"확실히, 짐은 오슈토르에게만 의지해 왔다.
많은 이들의 지극한 정성과 헌신이 없었다면 여기까지 올 수 없었을 것이니라.",0,It's true that I've relied on Oshtor all this time. I would never have made it this far without the bravery and loyalty of my many allies.,0,"的確，余太依賴奧修特爾了。
若沒有眾人的忠誠和奉獻，余是無法走到這步的。"
14544,36B2943C,14915,0,우오오오오오오옷!!,0,HRAAAGH!,0,唔喔喔喔喔喔！
14545,36D530FB,14631,0,언니……,0,Big Sister...,0,姊姊大人……
14546,37C892D7,15381,0,"둘 다, 나설 차례다!",0,"You're up, girls!",0,輪到你們兩個出場了！
14547,37EAF020,15196,0,"무네치카 님,
지금이야말로, 마음껏 힘을 휘둘러 주십시오.",0,"Miss Munechika, now is the time to exercise your power to its utmost.",0,"宗近大人，
現在，正是您盡情施展力量之時。"
14548,383DCBB1,14402,0,"으, 음, 바라던 바다!",0,"O-Of course, I'd be glad to!",0,呃，嗯，正合我意！
14549,385A6F76,14762,0,"노스리, 뒤를 부탁한다……",0,"The rest is up to you, Nosuri...",0,鵟，之後就拜託你了……
14550,38638223,14923,0,오오오오오오오오오오오오오오오옷!!,0,Hroaaaaaaaaah!,0,哦喔喔喔喔────！
14551,38780D81,14852,0,"적이 아직 무슨 계책을 숨기고 있을지도 몰라……
모두, 방심하지 말고 싸워 줘!",0,"Seems like the enemy still have some tricks up their sleeves... Stay sharp, everyone!",0,"敵人或許還有什麼計策……
各位，小心應戰吧！"
14552,388C6D2F,14373,0,"아야야…,
너무 신났었구마……",0,Whoops... Looks like I went a little too wild...,0,"哎呀呀……
不小心嗨過頭了……"
14553,38AE0FD8,14405,0,"역시, 저는 여러분에 비하면 아직 한참 멀었어…",0,I'm still not good enough to support all of you...,0,果然我和大家相比，還是遠遠不成氣候……
14554,38EACA36,14512,0,아무래도 길들여지진 않았던 모양이군.,0,It seems this is a beast that won't be easily tamed.,0,看來牠似乎沒有被馴化啊。
14555,391984C8,15360,0,"우히힛,
오라버니가 있으면 안심하고 전력을 낼 수 있겠네!!",0,"Heehee. Now that you're here, I can really put my heart into this!",0,"嘻嘻嘻，
既然有小哥在，感覺人家就能放心使出全力了！"
14556,3999069F,14533,0,"키우루!
손을 멈추지 말고 계속하는 것입니다!",0,"Less talk, Kiwru! Keep firing!",0,"奇羽琉！
不要停手，繼續攻擊！"
14557,3A2D93D6,15258,0,내가 정신 바짝 차려야 한데이.,0,"Guess we'd better step up and do our part, too.",0,所以得由人家振作才行。
14558,3AFA9251,15346,0,"해 버릴 건데, 괜찮지?",0,I hope you're ready for me.,0,要動手了，沒問題吧？
14559,3B09DCAF,14465,0,"가, 간만 좀 봐 줬으면 좋겠네……",0,Anything but that...,0,拜、拜託放過我吧……
14560,3B12530D,14584,0,지옥에서……,0,From Denebokshiri...,0,來自地獄……
14561,3B3031FA,14706,0,고지대로 올라가기까지의 길은 좁다.,0,The path up the hill is a narrow one.,0,去高地的路途相當狹窄。
14562,3B819764,14694,0,호로롯!,0,♪♪♪!,0,咕嚕嚕！
14563,3BA2F64D,15042,0,"이 힘, 실컷 맛보아라…!",0,"Likewise, I'll hit you with all the power I have!",0,好好嚐嚐我這份力量吧！
14564,3BC45154,14993,0,"처음부터 이게 목적이었던 건가……
지쳐 있는 틈을 노리지 못하게 조심해…!",0,"Is this what you were aiming for from the start...? Don't let them tire you out, everyone!",0,"他的目的打從一開始就是這個嗎……
小心不要在心神消耗時被盯上了！"
14565,3BE633A3,14968,0,"크크크…, 과연 나의 숙적.
그렇게 쉽게는 안 되는 모양이군……",0,"Heheheh... Well played, my old rival. Should've known you wouldn't make this easy for me...",0,"呵呵呵……不愧是我的宿敵。
看來並沒有那麼好對付……"
14566,3C2E2F49,15037,0,"오슈토르, 함께 싸워 온 동료들의 힘을 믿어라!",0,"Oshtor, put your trust in those who've chosen to fight with you!",0,奧修特爾，相信一路上並肩作戰的夥伴們的力量吧！
14567,3C8505AB,14523,0,"아아, 알고 있다……!",0,Got it!,0,嗯，這我知道！
