row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
20174,D49C0E93,20172,0,"<【仁徳交換所】:#ffd700>について

仁徳交換所では<［仁徳ポイント（JP）］:#ffd700>を消費し、
ゲームの各要素を解禁することが出来ます。


解禁要素は<［拠点機能］［遠征任務］［ボーナス機能］:#ffd700>の
3カテゴリに分かれ、各カテゴリの品揃えは
ゲームの進行度や交換した項目によって増えていきます。


<・拠点機能の解禁:#ffd700>
　拠点で利用出来る施設機能を解禁します。
　解禁することで施設の風景が変わったり、
　アクセス出来るポイントが増えていきます。


<・遠征任務の解禁:#ffd700>
　通常よりも多くの経験値（<45>）やバトルポイント（<46>）、
　仁徳ポイント（JP）、食材・素材を得ることが出来る
　ボーナス任務<［遠征任務］:#ffd700>を解禁します。

　解禁後、更に遠征マップを調査していくと
　任務の目標数と報酬が上昇していきます。


<・ボーナス要素の解禁:#ffd700>
　<巻物の最大所持数を増やしたり:#ffd700>、
　<兵法書の獲得:#ffd700>など、ゲーム進行に便利な
　アイテムや機能を解禁します。",0,"<[Justice Exchange]:#ffd700>

At the Justice Exchange, you can spend <[Justice Points (JP)]:#ffd700> to unlock various game
elements.


Unlockables are divided into three categories:
<[Base Functions], [Expedition Missions], and [Bonus Features]:#ffd700>. Offerings in each
category will increase as you advance through the game and make more exchanges.


<-Unlocking Base Functions:#ffd700> This will unlock new facilities you can use at your base.
Each facility you unlock may change your base's surroundings or add new areas you can
access.


<-Unlocking Expedition Missions:#ffd700> Unlocks bonus <[Expedition Missions]:#ffd700> which allow
you to earn more EXP (<45>), Battle Points (<46>), Justice Points (JP), and Food/Materials than usual.

After being unlocked, further investigating Expedition Maps will increase the number of
mission objectives and rewards.


<-Unlocking Bonus Features:#ffd700> Unlock items and features that will help you progress in
the game, such as <increasing maximum Scroll capacity:#ffd700> and <new Strategy Scrolls:#ffd700>.",0,"關於<【仁德交換所】:#ffd700>

在仁德交換所可消耗<［仁德點數（JP）］:#ffd700>，
解放遊戲中的各種要素。


解放要素分為<［據點功能］、［遠征任務］、［獎勵功能］:#ffd700>
這三個種類，各項分類下可交換的商品種類
會隨著遊戲進度和已交換的項目而逐漸增加。


<‧解放據點功能:#ffd700>
　可解放能在據點使用的設施功能。
　解放後可改變設施的景色，
　可前往的地點也會逐漸增加。


<‧解放遠征任務:#ffd700>
　可解放能獲得比平常更多的經驗值（<45>）、戰鬥點數（<46>）、
　仁德點數（JP）、食材、素材的
　額外任務<［遠征任務］:#ffd700>。

　解放後，進一步調查遠征地圖，
　任務的目標數量和報酬也會逐漸變多。


<‧解放獎勵要素:#ffd700>
　可解放<提升卷軸的最大持有數:#ffd700>、
　<獲得武術書:#ffd700>等，
　利於遊戲進行的道具和功能。"
20175,D6705DD8,20021,6,<rep_Square>→<rep_Triangle>,6,<rep_Square>→<rep_Triangle>,6,<rep_Square>→<rep_Triangle>
20176,D68A5619,20116,0,クオンについて,0,Kuon,0,關於久遠
20177,D9810E59,20199,0,"<【ハクの能力】:#ffd700>

<▼タイプ:#ffd700>
　　近距離支援型


<▼成長傾向:#ffd700>
　　<14>体力　　 ：B
　　<12>攻撃力　：C
　　<13>防御力　：B
　　<21>士気力　：S
　　<15>回復力　：B

　　強靭力　　 ：B
　　強靭削り　 ：D


<▼アクション解説:#ffd700>
　　<rep_Square>→<rep_Triangle>特殊技派生の攻撃範囲が広く、
　　ヒットアンドアウェイの戦いを行うことが出来ます。

　　<rep_Square>通常技4段目は遅らせて<（ディレイ）:#a9a9a9>入力すると
　　周囲の敵を吸い込み、ザコ敵を効率良く集めることが
　　可能です。


<▼コンボ種類:#ffd700>
　　<rep_Square>通常技　　　　　　  ：<rep_Square>×5段
　　　　　　　　　　　　　　　  <（4段目で遅らせて（ディレイ）
　　　　　　　　　　　　　　　   入力すると攻撃を継続）:#a9a9a9>

　　<rep_Square>→<rep_Square_hold>通常技派生 ：<rep_Square_hold>×1段
　　<rep_Square>→<rep_Triangle>特殊技派生 ：<rep_Triangle>×1段

　　<rep_Triangle>/<rep_Triangle_hold>特殊技　　　　 ：<rep_Triangle>/<rep_Triangle_hold>×1段
　　　　　　　　　　　　　　　  <（<rep_Triangle_hold>長押しで切り裂き攻撃を継続）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技   ：<rep_Square>/<rep_Triangle>×1段",0,"<[Haku's Abilities]:#ffd700>

<▼Type:#ffd700>
Close Range Support


<▼Growth Scaling:#ffd700>
<14> HP: B
<12> ATK: C
<13> DEF: B
<21> Spirit: S
<15> Healing: B

Brawn: B
Brawn Reduction: D


<▼Action Details:#ffd700>
His <rep_Square>→<rep_Triangle>Special Technique has a wide range, suited for his hit-and-run style.

<(Delaying):#a9a9a9> the fourth stage of his <rep_Square> Normal Attack draws enemies to him,
easily clearing out the weaker ones.


<▼Combo Types:#ffd700>
<rep_Square> Normal Attack: <rep_Square> x 5
<(Delay the 4th it to continue attack):#a9a9a9>

<rep_Square>→<rep_Square_hold> Regular Technique: <rep_Square_hold> x 1
<rep_Square>→<rep_Triangle> Special Technique: <rep_Triangle> x 1

<rep_Triangle>/<rep_Triangle_hold> Special Attack: <rep_Triangle>/<rep_Triangle_hold> x 1
<(Press and hold <rep_Triangle_hold> to continue Slash Attack):#a9a9a9>

<rep_Cross>→<rep_Square>/<rep_Triangle> Midair Attack: <rep_Square>/<rep_Triangle> x 1",0,"<【哈克的能力】:#ffd700>

<▼類型:#ffd700>
　　近距離支援型


<▼成長傾向:#ffd700>
　　<14>體力　　 ：B
　　<12>攻擊力　：C
　　<13>防禦力　：B
　　<21>士氣力　：S
　　<15>回復力　：B

　　強韌力　　 ：B
　　強韌削弱效果　 ：D


<▼動作解說:#ffd700>
　　<rep_Square>→<rep_Triangle>特殊技能派生的攻擊範圍廣，
　　可使用攻擊後迅速後退的戰術。

　　延遲<（Delay）:#a9a9a9>輸入<rep_Square>普通技能第4段後，
　　就能吸引周圍的敵人，
　　可高效率地聚集小怪。


<▼連打種類:#ffd700>
　　<rep_Square>普通技能　　　　　　  ：<rep_Square>×5段
　　　　　　　　　　　　　　　  <（於第4段延遲（Delay）輸入，
　　　　　　　　　　　　　　　   以持續攻擊）:#a9a9a9>

　　<rep_Square>→<rep_Square_hold>普通技能派生 ：<rep_Square_hold>×1段
　　<rep_Square>→<rep_Triangle>特殊技能派生 ：<rep_Triangle>×1段

　　<rep_Triangle>/<rep_Triangle_hold>特殊技能　　　　 ：<rep_Triangle>/<rep_Triangle_hold>×1段
　　　　　　　　　　　　　　　  <（長按<rep_Triangle_hold>以維持撕裂攻擊）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技能  ：<rep_Square>/<rep_Triangle>×1段"
20178,DB70B454,20046,0,通常技派生,0,Regular Technique,0,普通技能派生
20179,DB9756D3,20083,0,戦闘不能と残機について,0,Incapacitation and Remaining Lives,0,關於無法戰鬥與殘機
20180,DC1D704D,20042,0,連撃/真・連撃,0,Chain/True Chain,0,連擊/真‧連擊
20181,DCFA92CA,20087,0,会心攻撃について,0,Critical Attacks,0,關於會心攻擊
20182,DD2A42B8,20176,0,"<【内政運営】:#ffd700>について

内政運営では、
<［目標の達成回数］:#ffd700>によってエンナカムイの内政が進み
<［バトルポイント（<46>）］［食材］［仁徳ポイント（JP）］:#ffd700>を
自動生産することが出来ます。


各ポイント、食材を獲得するには、
<拠点内のエンナカムイ兵に話しかける:#ffd700>必要があります。
また一定確率で各報告内に<［臨時報告］:#ffd700>が発生し、
ボーナスで各ポイント、食材が増加します。


<・訓練報告:#ffd700>
　エンナカムイ兵の訓練報告を受けることで、
　<バトルポイント（<46>）を獲得:#ffd700>し、
　全ユニットの装備中のスキルボードへ配布します。


<・市場報告:#ffd700>
　エンナカムイの市場報告を受けることで、
　<食材を獲得:#ffd700>します。　


<・国政報告:#ffd700>
　エンナカムイの国政報告を受けることで、
　<仁徳ポイント（JP）を獲得:#ffd700>します。",0,"<[Internal Affairs]:#ffd700>

With Internal Affairs, the <[number of objectives completed]:#ffd700> will advance
Ennakamuy's administration and allow you to automatically produce <[Battle Points (<46>)],
[Food], and [Justice Points (JP)]:#ffd700>.


In order to obtain points and Food, you will need to <talk to Ennakamuy soldiers at
the base:#ffd700>. Each soldier's report has a fixed chance of generating a <[Bonus Report]:#ffd700>,
which will grant you bonus points or Food.


<Training Reports:#ffd700> Receiving training reports from the Ennakamuy soldiers allows
you to <obtain Battle Points (<46>):#ffd700> and distribute them across all units' currently
equipped Skill Boards.


<Market Reports:#ffd700> Receiving reports from the markets of Ennakamuy allows you to
<obtain Food:#ffd700>.


<Politics Reports:#ffd700> Receiving reports on Ennakamuy's politics allows you to obtain
<Justice Points (JP):#ffd700>.",0,"關於<【內政營運】:#ffd700>

在內政營運，
恩納卡姆依的內政會根據<［目標的達成次數］:#ffd700>而推進，
將可以自動生產
<［戰鬥點數（<46>）］、［食材］、［仁德點數（JP）］:#ffd700>。


要獲得各種點數或食材，
需要向<據點內的恩納卡姆依兵搭話:#ffd700>。
另外，各項報告中有一定機率出現<［臨時報告］:#ffd700>，
會額外增加各項點數或食材。


<‧訓練報告:#ffd700>
　接收恩納卡姆依兵的訓練報告後，
　能<獲得戰鬥點數（<46>）:#ffd700>，
　並分配至所有角色裝備中的技能面板。


<‧市場報告:#ffd700>
　接收恩納卡姆依的市場報告後，
　會<獲得食材:#ffd700>。　


<‧國政報告:#ffd700>
　接收恩納卡姆依的國政報告後，
　能獲得<仁德點數（JP）:#ffd700>。"
20183,DEECCA40,20203,0,"<【オシュトル［ハク］（仮面の者）の能力】:#ffd700>

<▼タイプ:#ffd700>
　　近中距離超攻撃特化型

<▼成長傾向:#ffd700>
　　<14>体力　　 ：SSS
　　<12>攻撃力　：SSS
　　<13>防御力　：SS
　　<21>士気力　：B
　　<15>回復力　：B

　　強靭力　　 ：B
　　強靭削り　 ：A

<▼アクション解説:#ffd700>
　　空中でも発動可能な<rep_Triangle>特殊技は敵の強靭を
　　大きく削ることが出来、強靭が無くなった敵に
　　対しては<rep_Square>/<rep_Triangle>空中技や<rep_Square_hold>通常技派生、
　　<rep_Circle>連撃<［天威武崩］［蒼天水華］:#ffd700>で
　　浮かしコンボを叩き込むことが可能です。

　　また空中で<rep_R2>回避を行うことが出来ます。

<▼コンボ種類:#ffd700>
　　<rep_Square>通常技　　　　　　  ：<rep_Square>×5段

　　<rep_Square>→<rep_Square_hold>通常技派生 ：<rep_Square_hold>×1段
　　<rep_Square>→<rep_Triangle>特殊技派生 ：<rep_Triangle>×1段
　　　　　　　　　　　　　　　  <（追加入力の<rep_Square>通常技で
　　　　　　　　　　　　　　　　  飛び掛かり攻撃が発動）:#a9a9a9>

　　<rep_Triangle>特殊技　　　　　　  ：<rep_Triangle>×5段<（空中でも発動可能）:#a9a9a9>
　　<rep_Triangle_hold>特殊技　　　　　　  ：<rep_Triangle_hold>×1段
　　　　　　　　　　　　　　　  <（<rep_Triangle_hold>長押しで2段階の
　　　　　　　　　　　　　　　   チャージ技に派生）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技   ：<rep_Square>/<rep_Triangle>×4段",0,"<[Oshtor [Haku]'s (Akuruturuka) Abilities]:#ffd700>

<▼Type:#ffd700>
Close/Mid-Range Attacker (Extreme)

<▼Growth Scaling:#ffd700>
<14> HP: SSS
<12> ATK: SSS
<13> DEF: SS
<21> Spirit: B
<15> Healing: B

Brawn: B
Brawn Reduction: A


<▼Action Details:#ffd700>
His <rep_Triangle> Special Attack, usable even midair, deals heavy damage to the enemy's Brawn.
Once the enemy's Brawn is broken, he can follow up with <rep_Square>/<rep_Triangle> Midair Attacks and <rep_Square_hold> Regular
Techniques, or the <rep_Circle> Chains <[Ten'i Muhou] & [Souten Suika]:#ffd700>, to unleash a juggle combo.

He can also <rep_R2> Dodge midair.

<▼Combo Types:#ffd700>
<rep_Square> Normal Attack: <rep_Square> x 5

<rep_Square>→<rep_Square_hold> Regular Technique: <rep_Square_hold> x 1
<rep_Square>→<rep_Triangle> Special Technique: <rep_Triangle> x 1
<(Follow-up with a <rep_Square> Normal Attack to trigger a leaping strike):#a9a9a9>

<rep_Triangle> Special Attack: <rep_Triangle> x 5 <(Can be activated midair):#a9a9a9>
<rep_Triangle_hold> Special Attack: <rep_Triangle_hold> x 1
<(Press and hold <rep_Triangle_hold> to trigger a two-stage charge attack):#a9a9a9>

<rep_Cross>→<rep_Square>/<rep_Triangle> Midair Attack: <rep_Square>/<rep_Triangle> x 4",0,"<【奧修特爾［哈克］（假面之人）的能力】:#ffd700>

<▼類型:#ffd700>
　　近中距離超攻擊特化型

<▼成長傾向:#ffd700>
　　<14>體力　　 ：SSS
　　<12>攻擊力　：SSS
　　<13>防禦力　：SS
　　<21>士氣力　：B
　　<15>回復力　：B

　　強韌力　　 ：B
　　強韌削弱效果　 ：A

<▼動作解說:#ffd700>
　　在空中也可發動的<rep_Triangle>特殊技能
　　可大幅削弱敵人的強韌，而對強韌狀態消失的敵人
　　可施展<rep_Square>/<rep_Triangle>空中技能、普通技能派生、
　　<rep_Circle>連擊<［天威武崩］［蒼天水華］:#ffd700>來進行
　　懸空連打。

　　另外，也可在空中進行<rep_R2>迴避。

<▼連打種類:#ffd700>
　　<rep_Square>普通技能　　　　　　  ：<rep_Square>×5段

　　<rep_Square>→<rep_Square_hold>普通技能派生 ：<rep_Square_hold>×1段
　　<rep_Square>→<rep_Triangle>特殊技能派生 ：<rep_Triangle>×1段
　　　　　　　　　　　　　　　  <（透過追加輸入的<rep_Square>普通技能
　　　　　　　　　　　　　　　　  發動飛撲攻擊）:#a9a9a9>

　　<rep_Triangle>特殊技能　　　　　　  ：<rep_Triangle>×5段<（在空中也可發動）:#a9a9a9>
　　<rep_Triangle_hold>特殊技能　　　　　　  ：<rep_Triangle_hold>×1段
　　　　　　　　　　　　　　　  <（長按<rep_Triangle_hold>來派生
　　　　　　　　　　　　　　　   第2段的蓄力技能）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技能   ：<rep_Square>/<rep_Triangle>×4段"
20184,E10DFEF8,20065,0,操作ユニットの体力・最大体力,0,HP/Max HP of Controlled Unit,0,操作角色的體力‧體力最大值
20185,E1C7A808,20148,0,"<【士気ゲージと陣効果】:#ffd700>について

装備した兵法書によって発動する<［陣効果］:#ffd700>は
ユニットの行動によって上昇する士気ゲージの段階、
<［士気レベル］:#ffd700>によって、その効果が強化されます。
<（壱→弐→参→四→伍ノ型まで強化が可能）:#a9a9a9>


士気レベルが高いほど、陣効果の効果値は高いものとなり、
<ユニット全体に大きな強化効果を付与:#ffd700>します。
<※時間制限による効果切れはなく、任務中は効果が永続します:#00bfff>


士気ゲージを上昇させるためには、
<敵に大きなダメージを与えたり:#ffd700>、
<真・連撃を成功させたり:#ffd700>等、
<部隊に貢献するような行動:#ffd700>が必要になります。


兵法書を集めることで様々な効果の陣を
装備する事が可能になりますが、兵法書はそれぞれ
<陣効果発動に必要な士気の量が異なります。:#ffd700>


士気は以下の行動で上昇していきます。

　<・敵を一定数倒す:#ffd700>
　<・総ダメージ量が一定数を超える:#ffd700>
　<・コンボ数が一定数を超える:#ffd700>
　<・連撃を発動させる:#ffd700>
　<・真・連撃を成功させる:#ffd700>
　<・連斬を発動/継続させる:#ffd700>
　<・気力解放を発動させる:#ffd700>
　<・必殺奥義を発動させる:#ffd700>",0,"<[Spirit Gauge and Sigil Effects]:#ffd700>

<[Sigil Effects]:#ffd700>, which are activated by equipping Strategy Scrolls, are strengthened
by your unit's <[Spirit Level]:#ffd700>, which is the level of the Spirit Gauge and is
increased by your units' actions. 
<(The level can be upgraded from Level 1 through Level 5.):#a9a9a9>


Higher Spirit levels increase the Sigil Effect, <granting a large buff to the entire
party:#ffd700>. <*These buffs do not expire over time, and instead remain in effect for
the entire Mission:#00bfff>.


You can raise your Spirit Gauge by <contributing to your party:#ffd700> through
actions such as <dealing large amounts of damage to enemies:#ffd700> and <pulling off
True Chains:#ffd700>.


While you can equip Sigils with different effects by collecting Strategy Scrolls,
each scroll <requires a different amount of Spirit to activate its sigil effect:#ffd700>.


The following actions will raise Spirit:

<-Defeating a certain number of enemies:#ffd700>
<-Exceeding a certain number of total damage dealt:#ffd700>
<-Reaching a certain combo count:#ffd700>
<-Activating a Chain:#ffd700>
<-Successfully executing a True Chain:#ffd700>
<-Activating/continuing a Slash Rush:#ffd700>
<-Overzeal:#ffd700>
<-Activating a Final Strike:#ffd700>",0,"關於<【士氣條與陣形效果】:#ffd700>

根據裝備的武術書發動的<［陣形效果］:#ffd700>
會根據角色行動累積的士氣條階段，
<［士氣等級］:#ffd700>而強化。
可強化至<（壹→貳→參→肆→伍之型）:#a9a9a9>


士氣等級越高，陣形效果就越好，
會為<全體角色帶來龐大的強化效果:#ffd700>。
<※效果沒有時間限制，任務中將會永久持續:#00bfff>


若要使士氣條上升，
需要<對敵人造成大傷害:#ffd700>、
<成功使出真‧連擊:#ffd700>，
以及<採取對部隊有所貢獻的行動:#ffd700>。


收集武術書可裝備各種效果的陣形，
但每種武術書
<發動陣形效果所需的士氣量各不相同。:#ffd700>


可以透過以下各種行動來提升士氣。

　<‧打倒一定數量的敵人:#ffd700>
　<‧總傷害超過一定程度:#ffd700>
　<‧連打次數超過一定程度:#ffd700>
　<‧發動連擊:#ffd700>
　<‧成功使出真‧連擊:#ffd700>
　<‧發動或持續使出連斬:#ffd700>
　<‧發動氣力解放:#ffd700>
　<‧發動必殺奧義:#ffd700>"
20186,E3D1F082,20132,0,マロロについて,0,Maroro,0,關於麻呂呂
20187,E4BC349B,20136,0,ハク（うたわれるもの）について,0,Haku (Utawarerumono),0,關於哈克（受讚頌者）
20188,E56CE4E9,20187,0,"<【ノスリの能力】:#ffd700>

<▼タイプ:#ffd700>
　　中距離攻撃型


<▼成長傾向:#ffd700>
　　<14>体力　　 ：B
　　<12>攻撃力　：A
　　<13>防御力　：C
　　<21>士気力　：B
　　<15>回復力　：C

　　強靭力　　 ：C
　　強靭削り　 ：B


<▼アクション解説:#ffd700>
　　<rep_Square>通常技を遅らせて<（ディレイ）:#a9a9a9>入力すると
　　矢を瞬時に放ち攻撃範囲を広げられる他、
　　気力を大きく回復することが出来ます。

　　また<rep_Triangle_hold>特殊技を入力しながら
　　<rep_R2>回避を行うと回避後瞬時に矢を放ちます。


<▼コンボ種類:#ffd700>
　　<rep_Square>通常技　　　　　　  ：<rep_Square>×6段
　                        <（遅らせて（ディレイ）入力すると
　                         弓矢を放つ）:#a9a9a9>

　　<rep_Square>→<rep_Square_hold>通常技派生 ：<rep_Square_hold>×4段
　　<rep_Square>→<rep_Triangle>特殊技派生 ：<rep_Triangle>×2段

　　<rep_Triangle>/<rep_Triangle_hold>特殊技　　　　 ：<rep_Triangle>/<rep_Triangle_hold>×1段
　                        <（<rep_Triangle_hold>長押しで2段階の
　                         チャージ技に派生）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技   ：<rep_Square>/<rep_Triangle>×1段",0,"<[Nosuri's Abilities]:#ffd700>

<▼Type:#ffd700>
Mid-Range Attacker


<▼Growth Scaling:#ffd700>
<14> HP: B
<12> ATK: A
<13> DEF: C
<21> Spirit: B
<15> Healing: C

Brawn: C
Brawn Reduction: B


<▼Action Details:#ffd700>
<(Delaying):#a9a9a9> her <rep_Square> Normal Attack lets her fire a quick arrow that widens her attack
range and restores a large amount of Zeal.

<rep_R2> Dodging while performing a <rep_Triangle_hold> Special Attack will instantly fire an arrow.


<▼Combo Types:#ffd700>
<rep_Square> Normal Attack: <rep_Square> x 6
<(Delay to fire an arrow):#a9a9a9>
<rep_Square>→<rep_Square_hold> Regular Technique: <rep_Square_hold> x 4
<rep_Square>→<rep_Triangle> Special Technique: <rep_Triangle> x 2

<rep_Triangle>/<rep_Triangle_hold> Special Attack: <rep_Triangle>/<rep_Triangle_hold> x 1
<(Press and hold <rep_Triangle_hold> to trigger a two-stage charge attack):#a9a9a9>

<rep_Cross>→<rep_Square>/<rep_Triangle> Midair Attack: <rep_Square>/<rep_Triangle> x 1",0,"<【鵟的能力】:#ffd700>

<▼類型:#ffd700>
　　中距離攻擊型


<▼成長傾向:#ffd700>
　　<14>體力　　 ：B
　　<12>攻擊力　：A
　　<13>防禦力　：C
　　<21>士氣力　：B
　　<15>回復力　：C

　　強韌力　　 ：C
　　強韌削弱效果　 ：B


<▼動作解說:#ffd700>
　　延遲<（Delay）:#a9a9a9>輸入<rep_Square>普通技能，
　　除了可瞬間射出箭矢以擴大攻擊範圍，
　　也可大幅回復氣力。

　　另外，邊輸入<rep_Triangle_hold>特殊技能
　　邊進行<rep_R2>迴避，就能在迴避後瞬間射出箭矢。


<▼連打種類:#ffd700>
　　<rep_Square>普通技能　　　　　　  ：<rep_Square>×6段
　                        <（延遲（Delay）輸入，
　                         射出箭矢）:#a9a9a9>

　　<rep_Square>→<rep_Square_hold>普通技能派生 ：<rep_Square_hold>×4段
　　<rep_Square>→<rep_Triangle>特殊技能派生 ：<rep_Triangle>×2段

　　<rep_Triangle>/<rep_Triangle_hold>特殊技能　　　　 ：<rep_Triangle>/<rep_Triangle_hold>×1段
　                        <（長按<rep_Triangle_hold>來派生
　                         第2段的蓄力技能）:#a9a9a9>

　　<rep_Cross>→<rep_Square>/<rep_Triangle>空中技能  ：<rep_Square>/<rep_Triangle>×1段"
20189,E6603AE1,20069,0,残機,0,Lives,0,殘機
20190,E6AA6C11,20152,0,"<【戦績】:#ffd700>について

戦績では任務の結果を精算し、
各種<［仁徳ポイント（JP）］:#ffd700><［食材/素材］:#ffd700><［巻物］:#ffd700>、
<［経験値（<45>）］:#ffd700><［バトルポイント（<46>）］:#ffd700>を獲得することが出来ます。


<1.仁徳ポイント（JP）の獲得:#ffd700>
　仁徳ポイント（JP）は、
　拠点機能<［交換所］:#ffd700>で使用出来るポイントです。
　達成した目標の数に応じて獲得することが出来ます。


<2.食材/素材の獲得:#ffd700>
　食材/素材は、拠点機能<［料理］:#ffd700>で使用したり、
　拠点機能<［交換所］:#ffd700>で使用することが出来る
　消費型のアイテムです。

　達成した目標の数に応じた<［確定報酬］:#ffd700>から手に入れたり、
　敵を撃破することで獲得することが出来ます。


<3.巻物の獲得:#ffd700>
　巻物は、ユニットに装備することで
　各能力を強化することが出来る装備アイテムです。

　巻物は持ち帰ることが出来る数量が決まっており、
　その数を超えて持ち帰ることは出来ません。

　持ち帰れない巻物や、あえて持ち帰らない巻物は
　<［巻物素材］:#ffd700>に変換され、交換所の<［錬成炉］:#ffd700>で
　使用することが出来ます。


<4.経験値（<45>）、バトルポイント（<46>）の獲得:#ffd700>
　経験値（<45>）はレベルアップに必要なポイントで
　<全ユニットに自動的に割り振られます:#ffd700>が、
　任務に参加していたユニットはより多くの経験値を得ます。

　またバトルポイント（<46>）は<［スキルボード］:#ffd700>を強化するために
　必要なポイントで<任務に参加していたユニットのみに
　割り振られます。:#ffd700>

　<※レベルが低く離れているユニットには:#00bfff>
　<　獲得出来る経験値（<45>）、バトルポイント（<46>）に:#00bfff>
　<　補正が入り、実際の取得量が減少します:#00bfff>",0,"<[Battle Results]:#ffd700>

At the Battle Results Screen, the outcome of the mission is tallied, and you will
earn various rewards such as <[Justice Points (JP)]:#ffd700>, <[Food/Materials]:#ffd700>,
<[Scrolls]:#ffd700>, <[EXP (<45>)]:#ffd700>, and <[Battle Points (<46>)]:#ffd700>.


<1. Acquiring Justice Points (JP):#ffd700> Justice Points (JP) can be used as currency at
your base's <[Justice Exchange]:#ffd700>. They are awarded based on the number of objectives
completed.


<2. Acquiring Food/Materials:#ffd700> Food and Materials are consumable items that can be
used at your base's <[Cooking]:#ffd700> and <[Bartering Stand]:#ffd700>.

They can be obtained from <[Guaranteed Rewards]:#ffd700> based on the number of objectives
completed, or by defeating enemies.


<3. Acquiring Scrolls:#ffd700>
Scrolls are equipable items that enhance your unit's stats.

There is a limit to how many scrolls you can bring back from a mission that cannot be
exceeded.

Any scrolls over the limit or those you choose not to keep will be converted into
<[Scroll Materials]:#ffd700>, which can be used at the <[Transmutation Hearth]:#ffd700> at the
Bartering Stand.


<4. Acquiring EXP (<45>) and Battle Points (<46>):#ffd700> EXP (<45>) is required to level up and is
<automatically distributed across all units:#ffd700>, although units that actually participated
in a mission will receive a larger share.

Battle Points (<46>) are used to enhance <[Skill Boards]:#ffd700> and are awarded <only to units
who took part in the mission:#ffd700>.

<*Units whose level is significantly lower:#00bfff> <will receive a penalty reducing:#00bfff>
<the amount of EXP (<45>) and Battle Points (<46>) they gain:#00bfff>.",0,"關於<【戰績】:#ffd700>

戰績會計算任務的結果，
獲得各種<［仁德點數（JP）］:#ffd700>、<［食材/素材］:#ffd700>、<［卷軸］:#ffd700>、
<［經驗值（<45>）］:#ffd700>、<［戰鬥點數（<46>）］:#ffd700>。


<1.仁德點數（JP）的獲得管道:#ffd700>
　仁德點數（JP）是
　可在據點功能<［交換所］:#ffd700>使用的點數。
　可依據達成的目標數量獲得相應的點數。


<2.食材/素材的獲得管道:#ffd700>
　食材/素材可在據點功能<［料理］:#ffd700>中，
　或是在據點功能<［交換所］:#ffd700>中使用，
　是消耗型道具。

　可從達成的目標數量對應的<［確定報酬］:#ffd700>中，
　或是打敗敵人獲得。


<3.卷軸的獲得管道:#ffd700>
　卷軸是可裝備於角色身上，
　來強化各項能力的裝備道具。

　能帶回的卷軸數量是固定的，
　無法攜帶超出上限的卷軸。

　無法帶回去的卷軸或是刻意不帶回去的卷軸，
　會轉換為<［卷軸素材］:#ffd700>，可在交換所的<［鍊成爐］:#ffd700>
　使用。


<4.經驗值（<45>）、戰鬥點數（<46>）的獲得管道:#ffd700>
　經驗值（<45>）是升級所需的點數，
　<會自動分配於所有角色上:#ffd700>，
　但參加任務的角色能獲得更多經驗值。

　另外，戰鬥點數（<46>）會用來強化<［技能面板］:#ffd700>，
　<只有參加任務的角色
　會分配到需要的點數。:#ffd700>

　<※等級極低的角色:#00bfff>
　<　能獲得的經驗值（<45>）、戰鬥點數（<46>）:#00bfff>
　<　會有加成，實際獲得量會更少:#00bfff>"
20191,E9A13451,20103,0,料理について,0,Cooking,0,關於料理
