group_key,is_rep,priority,group_size,jp_type,section,index,id_hex,slot,ja,ja_tpl,locks
が,0,61,2,normal,17,230,84CB143B,text2,\x81\xA0が,{{L000}}{{L001}}が,"[""\\x81"", ""\\xA0""]"
況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,1,90,2,normal,17,231,D69E9624,text1,\x8A\xB6況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,{{L000}}{{L001}}況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,"[""\\x8A"", ""\\xB6""]"
況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,0,90,2,normal,17,231,D69E9624,text2,\x8A\xB6況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,{{L000}}{{L001}}況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,"[""\\x8A"", ""\\xB6""]"
は某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,1,120,2,normal,17,231,D69E9624,text3,\x8Bは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,{{L000}}は某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,"[""\\x8B""]"
は某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,0,120,2,normal,17,231,D69E9624,text4,は某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,は某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,[]
某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,1,90,2,normal,17,232,DD846870,text1,\xAF某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,{{L000}}某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,"[""\\xAF""]"
某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,0,90,2,normal,17,232,DD846870,text2,\xAF某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,{{L000}}某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,"[""\\xAF""]"
ぬならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,1,120,2,normal,17,232,DD846870,text3,\x89ぬ<衛士:えじ>ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,{{L000}}ぬ{{L001}}ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,"[""\\x89"", ""<衛士:えじ>""]"
ぬならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,0,120,2,normal,17,232,DD846870,text4,ぬ<衛士:えじ>ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,ぬ{{L000}}ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,"[""<衛士:えじ>""]"
ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,1,90,2,normal,17,233,926197CF,text1,\xAC<衛士:えじ>ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,{{L000}}{{L001}}ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,"[""\\xAC"", ""<衛士:えじ>""]"
ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,0,90,2,normal,17,233,926197CF,text2,\xAC<衛士:えじ>ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,{{L000}}{{L001}}ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,"[""\\xAC"", ""<衛士:えじ>""]"
ば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,1,110,1,normal,17,233,926197CF,text3,ば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,ば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,[]
、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,1,120,3,normal,17,233,926197CF,text4,\x81\xB0、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,{{L000}}{{L001}}、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,"[""\\x81"", ""\\xB0""]"
、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,0,120,3,normal,17,234,1A2E6D53,text1,、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,[]
、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,0,120,3,normal,17,234,1A2E6D53,text2,、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,[]
押し切る事も可能かもしれぬ,1,103,2,normal,17,234,1A2E6D53,text3,\x81\xAB押し切る事も可能かもしれぬ,{{L000}}{{L001}}押し切る事も可能かもしれぬ,"[""\\x81"", ""\\xAB""]"
押し切る事も可能かもしれぬ,0,103,2,normal,17,234,1A2E6D53,text4,\xAB押し切る事も可能かもしれぬ,{{L000}}押し切る事も可能かもしれぬ,"[""\\xAB""]"
し切る事も可能かもしれぬ,1,72,2,normal,17,235,D172BEF6,text1,\x8A\xBCし切る事も可能かもしれぬ,{{L000}}{{L001}}し切る事も可能かもしれぬ,"[""\\x8A"", ""\\xBC""]"
し切る事も可能かもしれぬ,0,72,2,normal,17,235,D172BEF6,text2,\x8A\xBCし切る事も可能かもしれぬ,{{L000}}{{L001}}し切る事も可能かもしれぬ,"[""\\x8A"", ""\\xBC""]"
はそうそういないはずだ,1,101,2,normal,17,235,D172BEF6,text3,\xB8\xBBはそうそういないはずだ,{{L000}}{{L001}}はそうそういないはずだ,"[""\\xB8"", ""\\xBB""]"
はそうそういないはずだ,0,101,2,normal,17,235,D172BEF6,text4,\xBBはそうそういないはずだ,{{L000}}はそうそういないはずだ,"[""\\xBB""]"
そうそういないはずだ,1,70,2,normal,17,236,CC778E4E,text1,\x81\xAFそうそういないはずだ,{{L000}}{{L001}}そうそういないはずだ,"[""\\x81"", ""\\xAF""]"
そうそういないはずだ,0,70,2,normal,17,236,CC778E4E,text2,\x81\xAFそうそういないはずだ,{{L000}}{{L001}}そうそういないはずだ,"[""\\x81"", ""\\xAF""]"
たく使わせてもらうか,1,100,2,normal,17,236,CC778E4E,text3,\x81\x8Cたく使わせてもらうか,{{L000}}{{L001}}たく使わせてもらうか,"[""\\x81"", ""\\x8C""]"
たく使わせてもらうか,0,100,2,normal,17,236,CC778E4E,text4,\x8Cたく使わせてもらうか,{{L000}}たく使わせてもらうか,"[""\\x8C""]"
く使わせてもらうか,1,69,2,normal,17,237,E9253CC7,text1,\x81\x9Fく使わせてもらうか,{{L000}}{{L001}}く使わせてもらうか,"[""\\x81"", ""\\x9F""]"
く使わせてもらうか,0,69,2,normal,17,237,E9253CC7,text2,\x81\x9Fく使わせてもらうか,{{L000}}{{L001}}く使わせてもらうか,"[""\\x81"", ""\\x9F""]"
うか？,1,93,2,normal,17,237,E9253CC7,text3,\x82\x87うか？,{{L000}}{{L001}}うか？,"[""\\x82"", ""\\x87""]"
うか？,0,93,2,normal,17,237,E9253CC7,text4,\x87うか？,{{L000}}うか？,"[""\\x87""]"
ウル、こういうのは上手くいくかどうかじゃない,1,82,2,normal,17,239,A4ED9DCC,text1,\x82\xADウル、こういうのは上手くいくかどうかじゃない,{{L000}}{{L001}}ウル、こういうのは上手くいくかどうかじゃない,"[""\\x82"", ""\\xAD""]"
ウル、こういうのは上手くいくかどうかじゃない,0,82,2,normal,17,239,A4ED9DCC,text2,\x82\xADウル、こういうのは上手くいくかどうかじゃない,{{L000}}{{L001}}ウル、こういうのは上手くいくかどうかじゃない,"[""\\x82"", ""\\xAD""]"
手く『やる』んだよ,1,69,2,normal,17,241,FA8B39B8,text1,\xB8\x8A手く『やる』んだよ,{{L000}}{{L001}}手く『やる』んだよ,"[""\\xB8"", ""\\x8A""]"
手く『やる』んだよ,0,69,2,normal,17,241,FA8B39B8,text2,\xB8\x8A手く『やる』んだよ,{{L000}}{{L001}}手く『やる』んだよ,"[""\\xB8"", ""\\x8A""]"
る』んだよ,1,95,2,normal,17,241,FA8B39B8,text3,\x84る』んだよ,{{L000}}る』んだよ,"[""\\x84""]"
る』んだよ,0,95,2,normal,17,241,FA8B39B8,text4,る』んだよ,る』んだよ,[]
』んだよ,1,64,2,normal,17,242,E0DAE839,text1,\x8B』んだよ,{{L000}}』んだよ,"[""\\x8B""]"
』んだよ,0,64,2,normal,17,242,E0DAE839,text2,\x8B』んだよ,{{L000}}』んだよ,"[""\\x8B""]"
いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,1,120,2,normal,17,242,E0DAE839,text3,\x81\xA6いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,{{L000}}{{L001}}いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,"[""\\x81"", ""\\xA6""]"
いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,0,120,2,normal,17,242,E0DAE839,text4,\xA6いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,{{L000}}いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,"[""\\xA6""]"
うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,1,90,2,normal,17,243,4FEAFE98,text1,\x81\x84うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,{{L000}}{{L001}}うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,"[""\\x81"", ""\\x84""]"
うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,0,90,2,normal,17,243,4FEAFE98,text2,\x81\x84うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,{{L000}}{{L001}}うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,"[""\\x81"", ""\\x84""]"
じ顔かな,1,94,2,normal,17,243,4FEAFE98,text3,\x8Cじ顔かな,{{L000}}じ顔かな,"[""\\x8C""]"
じ顔かな,0,94,2,normal,17,243,4FEAFE98,text4,じ顔かな,じ顔かな,[]
顔かな,1,63,2,normal,17,244,C97E8C36,text1,\x98顔かな,{{L000}}顔かな,"[""\\x98""]"
顔かな,0,63,2,normal,17,244,C97E8C36,text2,\x98顔かな,{{L000}}顔かな,"[""\\x98""]"
きたいところだ,1,97,2,normal,17,245,8840FBBB,text3,\x8Aきたいところだ,{{L000}}きたいところだ,"[""\\x8A""]"
きたいところだ,0,97,2,normal,17,245,8840FBBB,text4,きたいところだ,きたいところだ,[]
たいところだ,1,66,2,normal,17,246,1F276F2B,text1,\x8Dたいところだ,{{L000}}たいところだ,"[""\\x8D""]"
たいところだ,0,66,2,normal,17,246,1F276F2B,text2,\x8Dたいところだ,{{L000}}たいところだ,"[""\\x8D""]"
てくれるか？,1,96,2,normal,17,246,1F276F2B,text3,\x8Cてくれるか？,{{L000}}てくれるか？,"[""\\x8C""]"
てくれるか？,0,96,2,normal,17,246,1F276F2B,text4,てくれるか？,てくれるか？,[]
くれるか？,1,65,2,normal,17,247,50C29094,text1,\xA6くれるか？,{{L000}}くれるか？,"[""\\xA6""]"
くれるか？,0,65,2,normal,17,247,50C29094,text2,\xA6くれるか？,{{L000}}くれるか？,"[""\\xA6""]"
しょう,1,83,1,normal,17,248,D88D6A08,text3,しょう,しょう,[]
ょう,1,92,3,normal,17,248,D88D6A08,text4,\x81\x97ょう,{{L000}}{{L001}}ょう,"[""\\x81"", ""\\x97""]"
ょう,0,92,3,normal,17,249,8AD8E817,text1,ょう,ょう,[]
ょう,0,92,3,normal,17,249,8AD8E817,text2,ょう,ょう,[]
ウとデコポンポの兵は、まだ都の外で立ち往生しているはずだな,1,109,1,normal,17,249,8AD8E817,text3,ウとデコポンポの兵は、まだ都の外で立ち往生しているはずだな,ウとデコポンポの兵は、まだ都の外で立ち往生しているはずだな,[]
とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,1,118,3,normal,17,249,8AD8E817,text4,\x82\xA6とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,{{L000}}{{L001}}とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,"[""\\x82"", ""\\xA6""]"
とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,0,118,3,normal,17,250,E2870B78,text1,とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,[]
とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,0,118,3,normal,17,250,E2870B78,text2,とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,[]
ポの兵は、まだ都の外で立ち往生しているはずだな,1,113,2,normal,17,250,E2870B78,text3,\x83\xB3ポの兵は、まだ都の外で立ち往生しているはずだな,{{L000}}{{L001}}ポの兵は、まだ都の外で立ち往生しているはずだな,"[""\\x83"", ""\\xB3""]"
ポの兵は、まだ都の外で立ち往生しているはずだな,0,113,2,normal,17,250,E2870B78,text4,\xB3ポの兵は、まだ都の外で立ち往生しているはずだな,{{L000}}ポの兵は、まだ都の外で立ち往生しているはずだな,"[""\\xB3""]"
の兵は、まだ都の外で立ち往生しているはずだな,1,82,2,normal,17,251,B0D28967,text1,\x83\x9Dの兵は、まだ都の外で立ち往生しているはずだな,{{L000}}{{L001}}の兵は、まだ都の外で立ち往生しているはずだな,"[""\\x83"", ""\\x9D""]"
の兵は、まだ都の外で立ち往生しているはずだな,0,82,2,normal,17,251,B0D28967,text2,\x83\x9Dの兵は、まだ都の外で立ち往生しているはずだな,{{L000}}{{L001}}の兵は、まだ都の外で立ち往生しているはずだな,"[""\\x83"", ""\\x9D""]"
特に動きはないようですが……,1,104,2,normal,17,251,B0D28967,text3,\x82\x8D特に動きはないようですが……,{{L000}}{{L001}}特に動きはないようですが……,"[""\\x82"", ""\\x8D""]"
特に動きはないようですが……,0,104,2,normal,17,251,B0D28967,text4,\x8D特に動きはないようですが……,{{L000}}特に動きはないようですが……,"[""\\x8D""]"
に動きはないようですが……,1,73,2,normal,17,252,A8A382A1,text1,\x89\xB9に動きはないようですが……,{{L000}}{{L001}}に動きはないようですが……,"[""\\x89"", ""\\xB9""]"
に動きはないようですが……,0,73,2,normal,17,252,A8A382A1,text2,\x89\xB9に動きはないようですが……,{{L000}}{{L001}}に動きはないようですが……,"[""\\x89"", ""\\xB9""]"
らの命ということにして、正門を解放させる,1,110,2,normal,17,254,9CB79B0E,text3,\x8Bらの命ということにして、正門を解放させる,{{L000}}らの命ということにして、正門を解放させる,"[""\\x8B""]"
らの命ということにして、正門を解放させる,0,110,2,normal,17,254,9CB79B0E,text4,らの命ということにして、正門を解放させる,らの命ということにして、正門を解放させる,[]
の命ということにして、正門を解放させる,1,79,2,normal,17,255,372CC14E,text1,\x89の命ということにして、正門を解放させる,{{L000}}の命ということにして、正門を解放させる,"[""\\x89""]"
の命ということにして、正門を解放させる,0,79,2,normal,17,255,372CC14E,text2,\x89の命ということにして、正門を解放させる,{{L000}}の命ということにして、正門を解放させる,"[""\\x89""]"
うすれば、連中は一斉にに流れ込んでくるだろうな,1,113,2,normal,17,255,372CC14E,text3,\x9Dうすれば、連中は一斉に<都:みやこ>に流れ込んでくるだろうな,{{L000}}うすれば、連中は一斉に{{L001}}に流れ込んでくるだろうな,"[""\\x9D"", ""<都:みやこ>""]"
うすれば、連中は一斉にに流れ込んでくるだろうな,0,113,2,normal,17,255,372CC14E,text4,うすれば、連中は一斉に<都:みやこ>に流れ込んでくるだろうな,うすれば、連中は一斉に{{L000}}に流れ込んでくるだろうな,"[""<都:みやこ>""]"
すれば、連中は一斉にに流れ込んでくるだろうな,1,82,2,normal,17,256,43583438,text1,\x86すれば、連中は一斉に<都:みやこ>に流れ込んでくるだろうな,{{L000}}すれば、連中は一斉に{{L001}}に流れ込んでくるだろうな,"[""\\x86"", ""<都:みやこ>""]"
すれば、連中は一斉にに流れ込んでくるだろうな,0,82,2,normal,17,256,43583438,text2,\x86すれば、連中は一斉に<都:みやこ>に流れ込んでくるだろうな,{{L000}}すれば、連中は一斉に{{L001}}に流れ込んでくるだろうな,"[""\\x86"", ""<都:みやこ>""]"
だろうな,1,84,1,normal,17,256,43583438,text3,だろうな,だろうな,[]
ろうな,1,93,3,normal,17,256,43583438,text4,\x81\xA0ろうな,{{L000}}{{L001}}ろうな,"[""\\x81"", ""\\xA0""]"
ろうな,0,93,3,normal,17,257,5FA12B70,text1,ろうな,ろうな,[]
ろうな,0,93,3,normal,17,257,5FA12B70,text2,ろうな,ろうな,[]
わけですね。フフッ、あいかわらず面白いことを思いつく御仁だ,1,109,1,normal,17,257,5FA12B70,text3,わけですね。フフッ、あいかわらず面白いことを思いつく御仁だ,わけですね。フフッ、あいかわらず面白いことを思いつく御仁だ,[]
けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,1,118,3,normal,17,257,5FA12B70,text4,\x82\x8Fけですね。フフッ、あいかわらず面白いことを思いつく御仁だ,{{L000}}{{L001}}けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,"[""\\x82"", ""\\x8F""]"
けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,0,118,3,normal,17,258,FEE80147,text1,けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,[]
けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,0,118,3,normal,17,258,FEE80147,text2,けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,[]
を思いつく御仁だ,1,98,2,normal,17,258,FEE80147,text3,\x81\xA8を思いつく御仁だ,{{L000}}{{L001}}を思いつく御仁だ,"[""\\x81"", ""\\xA8""]"
を思いつく御仁だ,0,98,2,normal,17,258,FEE80147,text4,\xA8を思いつく御仁だ,{{L000}}を思いつく御仁だ,"[""\\xA8""]"
思いつく御仁だ,1,67,2,normal,17,259,42B3E274,text1,\x82\x92思いつく御仁だ,{{L000}}{{L001}}思いつく御仁だ,"[""\\x82"", ""\\x92""]"
思いつく御仁だ,0,67,2,normal,17,259,42B3E274,text2,\x82\x92思いつく御仁だ,{{L000}}{{L001}}思いつく御仁だ,"[""\\x82"", ""\\x92""]"
の名に説得力があれば完璧なんだが,1,106,2,normal,17,259,42B3E274,text3,\x82\xA4の名に説得力があれば完璧なんだが,{{L000}}{{L001}}の名に説得力があれば完璧なんだが,"[""\\x82"", ""\\xA4""]"
の名に説得力があれば完璧なんだが,0,106,2,normal,17,259,42B3E274,text4,\xA4の名に説得力があれば完璧なんだが,{{L000}}の名に説得力があれば完璧なんだが,"[""\\xA4""]"
名に説得力があれば完璧なんだが,1,75,2,normal,17,260,2D81C502,text1,\x81\xAE名に説得力があれば完璧なんだが,{{L000}}{{L001}}名に説得力があれば完璧なんだが,"[""\\x81"", ""\\xAE""]"
名に説得力があれば完璧なんだが,0,75,2,normal,17,260,2D81C502,text2,\x81\xAE名に説得力があれば完璧なんだが,{{L000}}{{L001}}名に説得力があれば完璧なんだが,"[""\\x81"", ""\\xAE""]"
探ってみるといい,1,98,2,normal,17,260,2D81C502,text3,\x82\x92探ってみるといい,{{L000}}{{L001}}探ってみるといい,"[""\\x82"", ""\\x92""]"
探ってみるといい,0,98,2,normal,17,260,2D81C502,text4,\x92探ってみるといい,{{L000}}探ってみるといい,"[""\\x92""]"
ってみるといい,1,67,2,normal,17,261,61A2B245,text1,\x8E\xA2ってみるといい,{{L000}}{{L001}}ってみるといい,"[""\\x8E"", ""\\xA2""]"
ってみるといい,0,67,2,normal,17,261,61A2B245,text2,\x8E\xA2ってみるといい,{{L000}}{{L001}}ってみるといい,"[""\\x8E"", ""\\xA2""]"
れは金印……？,1,67,2,normal,17,262,0042C986,text1,\x81\x93れは金印……？,{{L000}}{{L001}}れは金印……？,"[""\\x81"", ""\\x93""]"
れは金印……？,0,67,2,normal,17,262,0042C986,text2,\x81\x93れは金印……？,{{L000}}{{L001}}れは金印……？,"[""\\x81"", ""\\x93""]"
、八柱将のたる聖上からった金印だ。,1,107,2,normal,17,263,52174B99,text3,\xA0、八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,{{L000}}、八柱将の{{L001}}たる聖上から{{L002}}った金印だ。,"[""\\xA0"", ""<証:あかし>"", ""<賜:たまわ>""]"
、八柱将のたる聖上からった金印だ。,0,107,2,normal,17,263,52174B99,text4,、八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,、八柱将の{{L000}}たる聖上から{{L001}}った金印だ。,"[""<証:あかし>"", ""<賜:たまわ>""]"
八柱将のたる聖上からった金印だ。,1,76,2,normal,17,264,5EE19D1F,text1,\x81八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,{{L000}}八柱将の{{L001}}たる聖上から{{L002}}った金印だ。,"[""\\x81"", ""<証:あかし>"", ""<賜:たまわ>""]"
八柱将のたる聖上からった金印だ。,0,76,2,normal,17,264,5EE19D1F,text2,\x81八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,{{L000}}八柱将の{{L001}}たる聖上から{{L002}}った金印だ。,"[""\\x81"", ""<証:あかし>"", ""<賜:たまわ>""]"
>った金印だ。,1,97,2,normal,17,264,5EE19D1F,text3,\x82\x8F>った金印だ。,{{L000}}{{L001}}>った金印だ。,"[""\\x82"", ""\\x8F""]"
>った金印だ。,0,97,2,normal,17,264,5EE19D1F,text4,\x8F>った金印だ。,{{L000}}>った金印だ。,"[""\\x8F""]"
った金印だ。,1,66,2,normal,17,265,001DA6CA,text1,った金印だ。,った金印だ。,[]
った金印だ。,0,66,2,normal,17,265,001DA6CA,text2,った金印だ。,った金印だ。,[]
身か、その勅命を受けた者だと判断される,1,99,1,normal,17,265,001DA6CA,text3,身か、その勅命を受けた者だと判断される,身か、その勅命を受けた者だと判断される,[]
いつはいい。ありがたく使わせてもらうか,1,79,2,normal,17,266,E2C1BDB3,text1,\x81\x9Dいつはいい。ありがたく使わせてもらうか,{{L000}}{{L001}}いつはいい。ありがたく使わせてもらうか,"[""\\x81"", ""\\x9D""]"
いつはいい。ありがたく使わせてもらうか,0,79,2,normal,17,266,E2C1BDB3,text2,\x81\x9Dいつはいい。ありがたく使わせてもらうか,{{L000}}{{L001}}いつはいい。ありがたく使わせてもらうか,"[""\\x81"", ""\\x9D""]"
ちらに,1,83,1,normal,17,266,E2C1BDB3,text3,\x81\x93ちらに,{{L000}}{{L001}}ちらに,"[""\\x81"", ""\\x93""]"
ご覧じろといったところですかね,1,85,1,normal,17,266,E2C1BDB3,text4,ご覧じろ#@－－#といったところですかね,ご覧じろ{{L000}}といったところですかね,"[""#@－－#""]"
…この男、詐欺師の方が向いてるんじゃないのか,1,82,2,normal,17,267,0D03D68D,text1,…この男、詐欺師の方が向いてるんじゃないのか,…この男、詐欺師の方が向いてるんじゃないのか,[]
…この男、詐欺師の方が向いてるんじゃないのか,0,82,2,normal,17,267,0D03D68D,text2,…この男、詐欺師の方が向いてるんじゃないのか,…この男、詐欺師の方が向いてるんじゃないのか,[]
すか,1,82,1,normal,17,267,0D03D68D,text3,すか,すか,[]
ウル、かわりにが行くのだ,1,82,1,normal,17,267,0D03D68D,text4,\xADウル、かわりに<其方:そなた>が行くのだ,{{L000}}ウル、かわりに{{L001}}が行くのだ,"[""\\xAD"", ""<其方:そなた>""]"
。そして頼みたいことがある,1,73,2,normal,17,268,3575251A,text1,。そして頼みたいことがある,。そして頼みたいことがある,[]
。そして頼みたいことがある,0,73,2,normal,17,268,3575251A,text2,。そして頼みたいことがある,。そして頼みたいことがある,[]
とがある,1,84,1,normal,17,268,3575251A,text3,\x81\x93とがある,{{L000}}{{L001}}とがある,"[""\\x81"", ""\\x93""]"
る近衛衆に事の次第を伝え、彼らとその一族がの内に帝都を抜けられるよう、手引きをしてほしい,1,90,2,normal,17,269,FE29F6BF,text1,る近衛衆に事の次第を伝え、彼らとその一族が<今宵:こよい>の内に帝都を抜けられるよう、手引きをしてほしい,る近衛衆に事の次第を伝え、彼らとその一族が{{L000}}の内に帝都を抜けられるよう、手引きをしてほしい,"[""<今宵:こよい>""]"
る近衛衆に事の次第を伝え、彼らとその一族がの内に帝都を抜けられるよう、手引きをしてほしい,0,90,2,normal,17,269,FE29F6BF,text2,る近衛衆に事の次第を伝え、彼らとその一族が<今宵:こよい>の内に帝都を抜けられるよう、手引きをしてほしい,る近衛衆に事の次第を伝え、彼らとその一族が{{L000}}の内に帝都を抜けられるよう、手引きをしてほしい,"[""<今宵:こよい>""]"
の内に帝都を抜けられるよう、手引きをしてほしい,1,103,1,normal,17,269,FE29F6BF,text3,\x8C<今宵:こよい>の内に帝都を抜けられるよう、手引きをしてほしい,{{L000}}{{L001}}の内に帝都を抜けられるよう、手引きをしてほしい,"[""\\x8C"", ""<今宵:こよい>""]"
けられるよう、手引きをしてほしい,1,86,1,normal,17,269,FE29F6BF,text4,けられるよう、手引きをしてほしい,けられるよう、手引きをしてほしい,[]
してほしい,1,65,2,normal,17,270,78BD8411,text1,\x82\x92してほしい,{{L000}}{{L001}}してほしい,"[""\\x82"", ""\\x92""]"
してほしい,0,65,2,normal,17,270,78BD8411,text2,\x82\x92してほしい,{{L000}}{{L001}}してほしい,"[""\\x82"", ""\\x92""]"
らにも累が及ぶのは免れ得ぬだろうからな,1,99,1,normal,17,270,78BD8411,text3,\xBD\xBCらにも累が及ぶのは免れ得ぬだろうからな,{{L000}}{{L001}}らにも累が及ぶのは免れ得ぬだろうからな,"[""\\xBD"", ""\\xBC""]"
のは免れ得ぬだろうからな,1,82,1,normal,17,270,78BD8411,text4,\xB6のは免れ得ぬだろうからな,{{L000}}のは免れ得ぬだろうからな,"[""\\xB6""]"
うからな,1,64,2,normal,17,271,B9919367,text1,\x8Dうからな,{{L000}}うからな,"[""\\x8D""]"
うからな,0,64,2,normal,17,271,B9919367,text2,\x8Dうからな,{{L000}}うからな,"[""\\x8D""]"
それがし>の弟分であるにしかできないことだ,1,101,1,normal,17,272,A494A3DF,text3,それがし>の弟分である<其方:そなた>にしかできないことだ,それがし>の弟分である{{L000}}にしかできないことだ,"[""<其方:そなた>""]"
れがし>の弟分であるにしかできないことだ,1,110,3,normal,17,272,A494A3DF,text4,\x81\x9Dれがし>の弟分である<其方:そなた>にしかできないことだ,{{L000}}{{L001}}れがし>の弟分である{{L002}}にしかできないことだ,"[""\\x81"", ""\\x9D"", ""<其方:そなた>""]"
れがし>の弟分であるにしかできないことだ,0,110,3,normal,17,273,9606A825,text1,れがし>の弟分である<其方:そなた>にしかできないことだ,れがし>の弟分である{{L000}}にしかできないことだ,"[""<其方:そなた>""]"
れがし>の弟分であるにしかできないことだ,0,110,3,normal,17,273,9606A825,text2,れがし>の弟分である<其方:そなた>にしかできないことだ,れがし>の弟分である{{L000}}にしかできないことだ,"[""<其方:そなた>""]"
た>にしかできないことだ,1,102,2,normal,17,273,9606A825,text3,\x81\xAAた>にしかできないことだ,{{L000}}{{L001}}た>にしかできないことだ,"[""\\x81"", ""\\xAA""]"
た>にしかできないことだ,0,102,2,normal,17,273,9606A825,text4,\xAAた>にしかできないことだ,{{L000}}た>にしかできないことだ,"[""\\xAA""]"
>にしかできないことだ,1,71,2,normal,17,274,1092DA8B,text1,\x81\x9F>にしかできないことだ,{{L000}}{{L001}}>にしかできないことだ,"[""\\x81"", ""\\x9F""]"
>にしかできないことだ,0,71,2,normal,17,274,1092DA8B,text2,\x81\x9F>にしかできないことだ,{{L000}}{{L001}}>にしかできないことだ,"[""\\x81"", ""\\x9F""]"
